"Permissions are set on Roles and Document Types (called DocTypes) by setting rights like Read, Write, Create, Delete, Submit, Cancel, Amend, Report, Import, Export, Print, Email and Set User Permissions.",权限设置基于用户角色和单据类型，可设置的权限包括读，写，创建，删除，提交，取消，修改，报表，导入，导出，打印，电子邮件和设置用户权限限制。,
Permissions at higher levels are Field Level permissions. All Fields have a Permission Level set against them and the rules defined at that permissions apply to the field. This is useful in case you want to hide or make certain field read-only for certain Roles.,更高级权限是字段级权限。可以为每个字段设置所需的权限等级，特定的角色被分配对应的权限等级，据此就可以用不同的角色限制不同的用户有不同的字段访问权限。,
"Permissions at level 0 are Document Level permissions, i.e. they are primary for access to the document.",0级权限是单据级的权限，也就是说，它们是主要用于访问文件。,
Permissions get applied on Users based on what Roles they are assigned.,权限检查基于已分派给用户的角色。,
Permitted Documents For User,用户被授权单据,
Permitted Roles,允许的角色,
Personal,个人,
Personal Data Deletion Request,个人数据删除请求,
Personal Data Deletion Step,个人数据删除步骤,
Personal Data Download Request,个人资料下载请求,
Phone,电话,
Phone No.,电话号码,
Phone Number {0} set in field {1} is not valid.,字段{1}中设置的电话号码{0}无效,
Pick Columns,选择报表输出字段,
Pie,饼图,
Pincode,邮编,
Pink,粉色,
Placeholder,占位符,
Plain Text,纯文本,
Plant,工厂,
Please Authorize OAuth for Email Account {0},请为邮箱账户{0}授权OAuth,
Please Authorize OAuth for Email Account {},请为邮箱账户{}授权OAuth,
Please Duplicate this Website Theme to customize.,请复制此网址主题定制。,
Please Install the ldap3 library via pip to use ldap functionality.,请通过pip安装ldap3库以使用ldap功能。,
Please Set Chart,请设置图表,
Please Update SMS Settings,请更新短信设置,
Please add a subject to your email,请在您的电子邮件中添加主题,
Please add a valid comment.,请添加有效评论,
Please adjust filters to include some data,请调整筛选器以包含一些数据,
Please ask your administrator to verify your sign-up,请联络管理员确认您的注册,
Please attach a file first.,请附上文件第一。,
Please attach an image file to set HTML for Footer.,请附加图像文件以设置页脚HTML,
Please attach an image file to set HTML for Letter Head.,请附加图像文件以设置信头HTML,
Please attach the package,请附加安装包,
Please check the filter values set for Dashboard Chart: {},请检查仪表板图表设置的过滤值：{},
"Please check the value of ""Fetch From"" set for field {0}",请检查为字段{0}设置的“提取自”的值,
Please check your email for verification,请在您的电子邮件中查看验证码,
Please check your email login credentials.,请检查邮箱登录凭证,
Please check your registered email address for instructions on how to proceed. Do not close this window as you will have to return to it.,请查看您注册的电子邮件以获取有关如何继续的说明。不要关闭此窗口，因为后面还得回到这里。,
Please click Edit on the Workspace for best results,请在工作区点击编辑以获得最佳效果,
"Please click on 'Export Errored Rows', fix the errors and import again.",请点击'导出错误行'，修正错误后重新导入,
Please click on the following link and follow the instructions on the page. {0},请点击以下链接并按页面指示操作。{0},
Please click on the following link to set your new password,请点击以下链接来设置新密码,
Please confirm your action to {0} this document.,确认 {0} 本单据。,
Please contact your system manager to install correct version.,请联系系统管理员安装正确版本,
Please create Card first,请先创建卡片,
Please create chart first,请先创建图表,
Please delete the field from {0} or add the required doctype.,请从{0}删除字段或添加所需文档类型,
Please do not change the template headings.,请不要更改模板标题。,
Please duplicate this to make changes,请复制后修改,
Please enable atleast one Social Login Key or LDAP or Login With Email Link before disabling username/password based login.,禁用用户名/密码登录前，请至少启用一个社交登录密钥/LDAP/邮件链接登录,
Please enable pop-ups,请启用弹出窗口,
Please enable pop-ups in your browser,请在浏览器中启用弹窗,
Please enable {} before continuing.,请先启用{}再继续,
Please ensure that your profile has an email address,请确保您的个人资料有一个电子邮件地址，,
Please enter Access Token URL,请输入访问令牌URL,
Please enter Authorize URL,请输入授权网址,
Please enter Base URL,请输入基本网址,
Please enter Client ID before social login is enabled,在启用社交登录之前，请输入客户端ID,
Please enter Client Secret before social login is enabled,在启用社交登录之前，请输入客户端密码,
Please enter OpenID Configuration URL,请输入OpenID配置URL,
Please enter Redirect URL,请输入重定向网址,
Please enter a valid email address.,请输入有效的电子邮件地址。,
Please enter both your email and message so that we can get back to you. Thanks!,请填写邮箱和留言以便回复，谢谢！,
Please enter the password,请输入密码,
Please enter valid mobile nos,请输入有效的手机号,
Please enter your new password.,请输入新密码,
Please enter your old password.,请输入旧密码,
Please find attached {0}: {1},附件为{0}: {1},
Please login to post a comment.,请登录后发表评论,
Please make sure the Reference Communication Docs are not circularly linked.,请确保参考通信单据未被递归引用。,
Please refresh to get the latest document.,请刷新获取最新数据。,
Please remove the printer mapping in Printer Settings and try again.,请在打印机设置中移除打印机映射后重试,
Please save before attaching.,请安装前保存。,
Please save the document before assignment,分派待办前请先保存单据,
Please save the document before removing assignment,请删除分派之前保存的单据,
Please save the form before previewing the message,请在预览消息之前保存表单,
Please save the report first,请先保存报表,
Please save to edit the template.,请保存后编辑模板,
Please select DocType first,请首先选择单据类型,
Please select Entity Type first,请先选择实体类型,
Please select Minimum Password Score,请选择最低密码分数,
Please select X and Y fields,请选择X和Y轴字段,
Please select a DocType in options before setting filters,在设置筛选器之前，请在选项中选择文档类型,
Please select a country code for field {1}.,请为字段{1}选择国家代码,
Please select a file first.,请先选择文件,
Please select a file or url,请选择一个文件或URL,
Please select a valid csv file with data,请选择与数据的有效csv文件,
Please select a valid date filter,请选择有效日期过滤器,
Please select applicable Doctypes,请选择单据类型,
Please select atleast 1 column from {0} to sort/group,请选择从{0}进行排序/组ATLEAST 1柱,
Please select prefix first,请先选择前缀,
Please select the Document Type.,请选择单据类型。,
Please select the LDAP Directory being used,请选择正在使用的LDAP目录,
Please select {0},请选择{0},
Please set Email Address,请设置电子邮件地址,
Please set a printer mapping for this print format in the Printer Settings,请在“打印机设置”中为此打印格式设置打印机映射,
Please set filters,请设置过滤条件,
Please set filters value in Report Filter table.,请设置在报表过滤表过滤条件值。,
Please set the document name,请设置文档名称,
Please set the following documents in this Dashboard as standard first.,请先将仪表板中的以下文档设为标准文档,
Please set the series to be used.,请设置要使用的单据编号模板。,
"Please setup SMS before setting it as an authentication method, via SMS Settings",请通过SMS设置将其设置为身份验证方式之前设置短信,
Please setup a message first,请先设置一条消息,
Please setup default outgoing Email Account from Settings > Email Account,请通过设置 > 邮箱账户配置默认发件账户,
Please setup default outgoing Email Account from Tools > Email Account,请通过工具 > 邮箱账户配置默认发件账户,
Please specify,请先输入,
Please specify a valid parent DocType for {0},请为{0}指定有效的父文档类型,
Please specify at least 10 minutes due to the trigger cadence of the scheduler,由于调度器的触发频率，请至少指定10分钟,
Please specify the field from which to attach files,请指定用于附加文件的字段,
Please specify the minutes offset,请指定分钟偏移量,
Please specify which date field must be checked,请指定必须检查的日期字段,
Please specify which datetime field must be checked,请指定需要检查的日期时间字段,
Please specify which value field must be checked,请指定必须检查的值字段,
Please try again,请再试一次,
Please update your security settings from desk.,请从桌面更新您的安全设置。,
Please update {} before continuing.,继续前请更新{},
Please use a valid LDAP search filter,请使用有效的LDAP搜索过滤器,
Please use following links to download file backup.,请使用以下链接下载文件备份。,
Please visit https://frappecloud.com/docs/sites/migrate-an-existing-site#encryption-key for more information.,更多信息请访问https://frappecloud.com/docs/sites/migrate-an-existing-site#encryption-key,
Policy,政策,
Policy URI,策略URI,
Polling,轮询,
Popover Element,弹出元素,
Popover or Modal Description,弹出框或模态框描述,
Port,端口,
Portal,门户,
Portal Menu,门户菜单,
Portal Menu Item,门户菜单项,
Portal Settings,门户网站设置,
Portrait,纵向,
Position,位置,
Post,帖子,
"Post it here, our mentors will help you out.",在此提交问题，我们的导师将为您解答,
Postal,邮政,
Postal Code,邮政编码,
Posting Timestamp,过账时间戳,
Precision,精度,
Precision ({0}) for {1} cannot be greater than its length ({2}).,{1}的精度（{0}）不能大于其长度（{2}）。,
Precision should be between 1 and 6,精度应为1和6之间,
Predictable substitutions like '@' instead of 'a' don't help very much.,可预见的替换像&#39;@&#39;而不是&#39;一&#39;不要太大帮助。,
